offer_id,title,description,label,code,featured,source,deeplink,affiliate_link,cashback_link,url,image_url,brand_logo,type,store,merchant_home_page,categories,start_date,end_date,status,primary_location,language,rating
3238906,"Upto 70%+Extra 5% off","Toys & Games. Remote Control, Board Games...",,,No,flipkart,,https://www.flipkart.com/toys/pr?sid=tng&marketplace=FLIPKART&offer=nb:mp:027e3cdb07&hpid=QhF8c8mYoDVogGlyH9qh2qp7_Hsxr70nj65vMAAFKlc=&couponapi=1,https://www.flipkart.com/toys/pr?sid=tng&marketplace=FLIPKART&offer=nb:mp:027e3cdb07&hpid=QhF8c8mYoDVogGlyH9qh2qp7_Hsxr70nj65vMAAFKlc=&couponapi=1,https://www.flipkart.com/toys/pr?sid=tng&marketplace=FLIPKART&offer=nb:mp:027e3cdb07&hpid=QhF8c8mYoDVogGlyH9qh2qp7_Hsxr70nj65vMAAFKlc=&couponapi=1,https://rukminim1.flixcart.com/image/800/800/ksoz53k0/toy-weapon/r/i/d/alpha-strike-claw-qs-4-blaster-and-4-official-elite-foam-darts-4-original-imag67a2bvhsukc4.jpeg?q=90,,Deal,Flipkart,https://www.flipkart.com/,,,,,India,,1
2797023,"Seasonal Creative Update (includes NL and ads) - Take 10% off your next order!  Use Code LNK10",,,LNK10,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=509213.174&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=509213.174&type=3&subid=0&u1={{replace_userid_here}},https://www.florsheimshoes.ca/shop/linkshare.html,,,Code,"Florsheim Shoes",https://florsheimshoes.ca/,,2021-07-26,2027-07-26,,Canada,,1
2797077,"Take 10% Off your next order! Code: LNK10. Valid starting 2/1!",,,LNK10,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=509213.162&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=509213.162&type=3&subid=0&u1={{replace_userid_here}},https://www.florsheimshoes.ca/shop/linkshare.html,,,Code,"Florsheim Shoes",https://florsheimshoes.ca/,,2021-02-01,2027-02-01,,Canada,,1
2797239,"10% Off at Florsheim Canada with Code: LNK10",,,LNK10,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=509213.112&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=509213.112&type=3&subid=0&u1={{replace_userid_here}},https://www.florsheimshoes.ca/shop/index.html,,,Code,"Florsheim Shoes",https://florsheimshoes.ca/,,2018-09-05,2022-09-04,,Canada,,1
2887778,"Free express shipping on orders above $50","free shipping",,,No,commissionfactory,,https://www.forcast.com.au/,https://www.forcast.com.au/,https://www.forcast.com.au/,https://c.cfjump.com/Avatars/5214125F-4FB8-4691-B43B-7693D6EE6C21.png,,Deal,Forcast,http://www.forcast.com.au/,,2016-02-04,,,Australia,,1
2857362,"(nz) Shop Our Newest Summer Curve Collection Now and Free Delivery for Orders Over $75. 7th December 9AM –  20th December, 11:59PM 2021!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=969111.1489&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=969111.1489&type=3&subid=0&u1={{replace_userid_here}},https://www.forevernew.co.nz/shop-by-collection/new-collection?ranMID=39612,,,Deal,"Forever New",https://forevernew.com.au/,,2021-12-06,2021-12-20,,Australia,,0
911156,"Shop flowers and gifts at FTD! Same day delivery options available if ordered by 2pm local time!","Shop flowers and gifts at FTD! Same day delivery options available if ordered by 2pm local time!",,,No,cj,cj,http://www.anrdoezrs.net/links/5669536/type/dlg/https://www.ftd.com?markcode=36000,http://www.anrdoezrs.net/links/5669536/type/dlg/sid/{{replace_userid_here}}/https://www.ftd.com?markcode=36000,https://www.ftd.com,,,Deal,FTD,https://www.ftd.com/,,2015-10-01,2022-10-26,,USA,,0
911157,"Need flowers fast? Get Same Day Delivery from FTD!","Need flowers fast? Get Same Day Delivery from FTD!",,,No,cj,cj,http://www.anrdoezrs.net/links/5669536/type/dlg/https://www.ftd.com?markcode=35452,http://www.anrdoezrs.net/links/5669536/type/dlg/sid/{{replace_userid_here}}/https://www.ftd.com?markcode=35452,https://www.ftd.com,,,Deal,FTD,https://www.ftd.com/,,2019-08-20,2022-05-13,,USA,,0
911159,"Shop Last Minute Flowers and Gifts at FTD! !","Shop Last Minute Flowers and Gifts at FTD!",,,No,cj,cj,http://www.anrdoezrs.net/links/5669536/type/dlg/https://www.ftd.com/?markcode=35452,http://www.anrdoezrs.net/links/5669536/type/dlg/sid/{{replace_userid_here}}/https://www.ftd.com/?markcode=35452,https://www.ftd.com/,,,Deal,FTD,https://www.ftd.com/,,2021-01-19,2022-03-31,,USA,,0
921735,"Shop the Meant to Be Bouquet at FTD!","Shop the Meant to Be Bouquet at FTD!",,,No,cj,cj,http://www.anrdoezrs.net/links/5669536/type/dlg/https://www.ftd.com/product/meant-to-be-bouquet-prd-vdayrpmr/?markcode=35452,http://www.anrdoezrs.net/links/5669536/type/dlg/sid/{{replace_userid_here}}/https://www.ftd.com/product/meant-to-be-bouquet-prd-vdayrpmr/?markcode=35452,https://www.ftd.com/product/meant-to-be-bouquet-prd-vdayrpmr/,,,Deal,FTD,https://www.ftd.com/,,2019-08-20,2022-05-13,,USA,,0
2650737,"Save 10% on Flowers, Plants and Gifts at FTD.com","Save 10p on Flowers, Plants and Gifts at FTD.com",,,No,cj,cj,http://www.anrdoezrs.net/links/5669536/type/dlg/https://www.ftd.com?markcode=12343&amp;prid=FAFF10P&amp;cid=fgen10p,http://www.anrdoezrs.net/links/5669536/type/dlg/sid/{{replace_userid_here}}/https://www.ftd.com?markcode=12343&amp;prid=FAFF10P&amp;cid=fgen10p,https://www.ftd.com?prid=FAFF10P,,,Deal,FTD,https://www.ftd.com/,,2019-08-19,2022-06-29,,USA,,0
75382,"Free Shipping Promo",,,,No,linkconnector,,http://www.fun.com/?CouponCode=freeshipfun,http://www.fun.com/?CouponCode=freeshipfun,http://www.fun.com/?CouponCode=freeshipfun,https://www.linkconnector.com/member/inc/loadbanner.php?MerchantID=139297&LinkID=61795,,Deal,Fun.com,https://www.fun.com/,,2014-12-18,,,USA,,0
75383,"Sale Items",,,,No,linkconnector,,http://www.fun.com/sale.html?srt=savings,http://www.fun.com/sale.html?srt=savings,http://www.fun.com/sale.html?srt=savings,https://www.linkconnector.com/member/inc/loadbanner.php?MerchantID=139297&LinkID=61795,,Deal,Fun.com,https://www.fun.com/,,2014-12-18,,,USA,,0
75385,"Exclusives - Only Available at Fun.com!",,,,No,linkconnector,,https://www.fun.com/exclusives.html,https://www.fun.com/exclusives.html,https://www.fun.com/exclusives.html,https://www.linkconnector.com/member/inc/loadbanner.php?MerchantID=139297&LinkID=61795,,Deal,Fun.com,https://www.fun.com/,,2018-11-06,,,USA,,0
2797348,"Maine Lobster Shipped Nationwide| Buy One, Get One Free Specials!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.103&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.103&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/live-maine-lobster?ranMID=46317&ranSiteID=rZWY8.zDnWQ-OCo65dy0h2hD7358HJqMIg,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-03-01,2027-03-01,,"multi country",,0
2797349,"Maine Lobster Surf & Turf | Buy One, Get One FREE | Nationwide Delivery!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.104&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.104&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/live-maine-lobster?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-03-01,2027-03-01,,"multi country",,0
2797373,"Maine Lobster Buy One, Get One Free Deals | Free Shipping!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.69&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.69&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/buy-one-get-one-free?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-01-05,2027-01-05,,"multi country",,0
2797374,"Maine Lobster Delivered to Your Door: Buy 1, Get 1 Free!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.70&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.70&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/buy-one-get-one-free?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-01-05,2027-01-05,,"multi country",,0
2797375,"Maine Lobster and Seafood Delivered to Your Door: Buy 1, Get 1 Free!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.71&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.71&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/buy-one-get-one-free?ranMID=46317&ranSiteID=rZWY8.zDnWQ-tqQBWZObiS8KjqAJ4Z4Aew,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-01-05,2027-01-05,,"multi country",,0
2797461,"Get Maine Lobster Delivered - Free Shipping!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.5&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.5&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/buy-one-get-one-free?ranMID=46317&ranSiteID=rZWY8.zDnWQ-w8V3c1qjc_wPBjjItgqjTg,,,Deal,Getmainelobster,https://getmainelobster.com/,,2020-10-09,2026-10-09,,"multi country",,0
2876003,"Whole30 Approved® Maine Lobster & Seafood Delivered Nationwide!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.161&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.161&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876004,"Whole30 Approved® Maine Lobster! Shipped Nationwide!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.162&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.162&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876005,"Buy Whole30 Approved® Seafood Online | Shipped from Portland, ME!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.163&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.163&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876006,"Treat Yourself! Whole30 Approved® Maine Lobster Shipped Nationwide!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.164&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.164&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876007,"Whole30 Fish, Maine Lobster & More! Delivered from Portland, ME!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.165&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.165&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317&ranSiteID=rZWY8.zDnWQ-GBsJ9BINlZ80D.xSPYTIUg,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876008,"Whole30 Lobster - Delivered directly from Portland, Maine!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.166&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.166&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317&ranSiteID=rZWY8.zDnWQ-O7PG_R69dqnnGaTJkt2VBQ,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876009,"Is Lobster Whole30 compliant? Get Maine Lobster IS! Shop Collection!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.167&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.167&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/whole30approved?ranMID=46317&ranSiteID=rZWY8.zDnWQ-O7PG_R69dqnfD6gXRpxnjw,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-07-07,2027-07-07,,"multi country",,0
2876011,"Maine Lobster Delivered Nationwide | Shop BOGO Deals with Free Shipping!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.159&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.159&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/buy-one-get-one-free?ranMID=46317,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-06-24,2027-06-24,,"multi country",,0
2876012,"Best Maine Lobster Delivery! Free Shipping on All Buy One, Get One Free Deals!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.160&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=865139.160&type=3&subid=0&u1={{replace_userid_here}},https://getmainelobster.com/collections/buy-one-get-one-free?ranMID=46317&ranSiteID=rZWY8.zDnWQ-p1Q_efXJ0Nqi_vSViazFgA,,,Deal,Getmainelobster,https://getmainelobster.com/,,2021-06-24,2027-06-24,,"multi country",,0
3225079,"Get Free Shipping with code FAMILY","Free Shipping Sitewide",,FAMILY,No,skimlinks,,https://getmainelobster.com/?skimoffer=1552072,https://getmainelobster.com/?skimoffer=1552072,https://getmainelobster.com/?skimoffer=1552072,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_66986.gif,,Code,Getmainelobster,https://getmainelobster.com/,,2022-03-03,2022-06-01,,"multi country",,1
3231538,"Take $20 Off Your Purchase, No Minimum. Use Code EXTRA20. Expires 4/3/2022.","Affiliate Exclusive: Take $20 Off Your Purchase, No Minimum",,EXTRA20,No,skimlinks,,https://getmainelobster.com/?skimoffer=1553387,https://getmainelobster.com/?skimoffer=1553387,https://getmainelobster.com/?skimoffer=1553387,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_66986.gif,,Code,Getmainelobster,https://getmainelobster.com/,,2022-03-04,2022-04-04,,"multi country",,1
2637261,"Maniac for Moisturizer? Add Both the Floodgate Serum & Daily Moisturizer to Your Cart to Save 25%! Use Code DUO25.",,,DUO25,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.27&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.27&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/?ranMID=45265&CreativeID=27&OfferID=798709,,,Code,"Ghost Democracy",https://ghostdemocracy.com/,,2020-08-07,2026-08-05,,"multi country",,1
2637262,"Try Ghost Democracy's Award-Winning Serum and Receive 10% Off Your First Order!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.22&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.22&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/products/floodgate-hyaluronic-acid-serum?ranMID=45265&CreativeID=22&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-07-13,2026-07-09,,"multi country",,0
2637263,"Refer a Friend! Give 15%, Get $10!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.12&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.12&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/pages/refer?ranMID=45265&ranSiteID=vfMkHAPjxvM-JY844vYyCKp.n.7bj4oZSQ&CreativeID=12&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-12,2026-06-11,,"multi country",,0
2637264,"Free Shipping on All Orders $40 Plus!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.13&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.13&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/?ranMID=45265&CreativeID=13&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-12,2026-06-11,,"multi country",,0
2637265,"Vegan, Cruelty-Free Skincare You Can Afford! Try Ghost Democracy and Receive 10% Off Your First Purchase!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.14&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.14&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/?ranMID=45265&ranSiteID=vfMkHAPjxvM-Py5leDteiz.TctbPxaohcw&CreativeID=14&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-12,2026-06-11,,"multi country",,0
2637266,"Your Skin Deserves Better. Try Ghost Democracy and Get 10% Off Your First Order!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.15&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.15&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/?ranMID=45265&CreativeID=15&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-12,2026-06-11,,"multi country",,0
2637278,"Free shipping and two free samples on all orders!",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.4&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.4&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/?ranMID=45265&CreativeID=4&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2019-11-21,2025-11-06,,"multi country",,0
2637279,"$20 Off When You Bundle - The Starter Kit",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.5&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.5&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/products/the-starter-kit?ranMID=45265&CreativeID=5&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2019-11-21,2025-11-14,,"multi country",,0
2637280,"$50 Off When You Bundle - The Complete Collection",,,,No,rakuten,rakuten,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.6&type=3&subid=0,https://click.linksynergy.com/fs-bin/click?id=3732936&offerid=798709.6&type=3&subid=0&u1={{replace_userid_here}},https://www.ghostdemocracy.com/products/the-complete-collection?ranMID=45265&CreativeID=6&OfferID=798709,,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2019-11-21,2025-11-14,,"multi country",,0
3166917,"Two FREE samples and shipping on us when you spend $40+!","Two FREE samples and shipping on us when you spend $40+!",,,No,skimlinks,,https://www.ghostdemocracy.com/?skimoffer=1015850,https://www.ghostdemocracy.com/?skimoffer=1015850,https://www.ghostdemocracy.com/?skimoffer=1015850,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_59409.gif,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-15,2024-06-15,,"multi country",,0
3166918,"Advance your skincare routine with our Complete Collection & Save $50!!!","Advance your skincare routine with our Complete Collection & Save $50!!!",,,No,skimlinks,,https://www.ghostdemocracy.com/?skimoffer=1015849,https://www.ghostdemocracy.com/?skimoffer=1015849,https://www.ghostdemocracy.com/?skimoffer=1015849,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_59409.gif,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-15,2024-06-15,,"multi country",,0
3166919,"Switch to a clean skincare routine with our Starter Kit & Save $20!!!","Switch to a clean skincare routine with our Starter Kit & Save $20!!!",,,No,skimlinks,,https://www.ghostdemocracy.com/?skimoffer=1015848,https://www.ghostdemocracy.com/?skimoffer=1015848,https://www.ghostdemocracy.com/?skimoffer=1015848,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_59409.gif,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-15,2024-06-15,,"multi country",,0
3166920,"Your skin deserves better. Try Ghost Democracy and get 10% off your first order.","Your skin deserves better. Try Ghost Democracy and get 10% off your first order.",,,No,skimlinks,,https://www.ghostdemocracy.com/?skimoffer=1015847,https://www.ghostdemocracy.com/?skimoffer=1015847,https://www.ghostdemocracy.com/?skimoffer=1015847,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_59409.gif,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-15,2024-06-15,,"multi country",,0
3166921,"Refer a Friend! Give 15%, Get $10","Refer a Friend! Give 15%, Get $10",,,No,skimlinks,,https://www.ghostdemocracy.com/?skimoffer=1015846,https://www.ghostdemocracy.com/?skimoffer=1015846,https://www.ghostdemocracy.com/?skimoffer=1015846,https://static.skimlinks.com/images/merchant_logos/advertiser_logo_59409.gif,,Deal,"Ghost Democracy",https://ghostdemocracy.com/,,2020-06-15,2024-06-15,,"multi country",,0
2923053,"Save 15% On Our Birthday Gifts and Flowers. Hurry Dont Miss It. Avail Today!","Save 15% Site Wide on Amazing Birthday Gift baskets, cakes, chocolates and more",,15BDAY,No,shareasale,,https://www.giftsnideas.com/,https://www.giftsnideas.com/,https://www.giftsnideas.com/,http://,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2016-03-04,2050-12-31,,"US,UK,Australia,India,Canada",,1
2955845,"Best Deal on Chocolate Gifts, $5 on $39+","Send chocolates to a family or friend with our amazing scrumptious range of chocolates. Save $5 on $39+",,CHOCO5AM,No,shareasale,,https://www.giftsnideas.com/,https://www.giftsnideas.com/,https://www.giftsnideas.com/,http://,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2016-03-04,2050-12-31,,"US,UK,Australia,India,Canada",,1
2981761,"Save $10 on Gift Baskets Hurry Today Only! Gift Now!","Huge collection of Gift Baskets include Gourmet, Spa, Fruit, and much more. Save $10 on $59 or more",,DOLLAR10,No,shareasale,,https://www.giftsnideas.com/,https://www.giftsnideas.com/,https://www.giftsnideas.com/,http://,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2016-03-04,2050-12-31,,"US,UK,Australia,India,Canada",,1
3079230,"15% off site wide discount","Site wide saving of 15% on all orders of  Birthday gifts, Anniversary flowers, Gift baskets, flower combos, wine baskets and many more..",,15SITEWIDE,No,webgains,,https://www.giftsnideas.com/,https://www.giftsnideas.com/,https://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2014-08-18,2022-04-29,,"US,UK,Australia,India,Canada",,1
3079231,"Save $10 on 59+ discount","Birthday cakes, personalized gifts, Anniversary flowers and many more such gifts for your loved ones. Save $10 on 59+.",,DOLLAR10,No,webgains,,http://www.giftsnideas.com/gifts/send-gourmet-gift-baskets-gifts-to-usa,http://www.giftsnideas.com/gifts/send-gourmet-gift-baskets-gifts-to-usa,http://www.giftsnideas.com/gifts/send-gourmet-gift-baskets-gifts-to-usa,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2014-11-24,2036-01-01,,"US,UK,Australia,India,Canada",,1
3079232,"Chocolate gifts, $5 on $39+ discount","Send chocolates to a family or friend with our amazing scrumptious range of chocolates. Save $5 on $39+",,CHOCO5AM,No,webgains,,http://www.giftsnideas.com/gifts/send-chocolate-gifts-to-usa,http://www.giftsnideas.com/gifts/send-chocolate-gifts-to-usa,http://www.giftsnideas.com/gifts/send-chocolate-gifts-to-usa,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2016-07-12,2036-05-31,,"US,UK,Australia,India,Canada",,1
3079233,"Get $8 on all Cakes site wide discount","Birthday, Anniversary or any occasion, send cakes across 184 countries, save $8 on $49 or more",,CAKE8AM,No,webgains,,http://www.giftsnideas.com/gifts/send-cake-gifts-to-usa,http://www.giftsnideas.com/gifts/send-cake-gifts-to-usa,http://www.giftsnideas.com/gifts/send-cake-gifts-to-usa,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2016-07-12,2036-07-12,,"US,UK,Australia,India,Canada",,1
3093418,"$10 Off on orders $59 or more. discount","Send personalized gifts, spa-gifts, chocolates, apparels, jewelry, gift baskets, gift hampers and many more with $10 off on $59 or above.",,10FOR59,No,webgains,,http://www.giftsnideas.com/,http://www.giftsnideas.com/,http://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2022-02-01,2022-07-29,,"US,UK,Australia,India,Canada",,1
3093419,"Get $8 instantly on $49+ orders discount","Save $8 on $49 or above. Gift baskets, cakes, chocolates, wines, flowers, teddies for your loved ones.",,DOLLAR8,No,webgains,,http://www.giftsnideas.com/,http://www.giftsnideas.com/,http://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2022-02-01,2022-08-30,,"US,UK,Australia,India,Canada",,1
3093420,"Save $10 exclusively on Gifts baskets discount","Send Gift baskets across 184 countries, Save $10 on $59 instantly.",,10OFF59,No,webgains,,http://www.giftsnideas.com/,http://www.giftsnideas.com/,http://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2022-02-01,2022-12-31,,"US,UK,Australia,India,Canada",,1
3093421,"Save $10 on $69 Anniversary gifts discount","Save $10 on Anniversaries gifts with minimum purchase of $60",,10ANNIVERSARY,No,webgains,,https://www.giftsnideas.com/,https://www.giftsnideas.com/,https://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2022-02-01,2022-08-30,,"US,UK,Australia,India,Canada",,1
3093422,"$15 off $89 or more order discount","Celebrate your loved ones with gifts handpicked by gift experts & Save $15 on $89 or more",,15DOLLARS,No,webgains,,http://www.giftsnideas.com/,http://www.giftsnideas.com/,http://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2022-02-01,2022-10-31,,"US,UK,Australia,India,Canada",,1
3093423,"Save 15% On All Birthday Gifts discount","Yummy cakes, chocolates, gift baskets, wines & flowers exclusive for all birthdays by experts for your loved ones.",,15BDAY,No,webgains,,http://www.giftsnideas.com/,http://www.giftsnideas.com/,http://www.giftsnideas.com/,,,Code,giftsnideas,"https://www.giftsnideas.com/ ",,2022-02-01,2022-12-31,,"US,UK,Australia,India,Canada",,1
